Invoice No.,Stock Code,Quantity,Invoice Date,Invoice Time,Unit Price,Stream
17402,SN-PBJ-021,1,2024-03-06,16:46,75,STME
17406,BV-MLK-020,1,2024-03-06,13:32,65,SOC
17415,MG-POM-035,2,2024-03-06,14:04,45,STME
17422,FV-FLJ-012,1,2024-03-06,12:33,65,STME
17429,SN-ATK-025,2,2024-03-06,11:19,60,STME
17434,MG-PLM-033,1,2024-03-06,16:47,35,SOC
17441,BR-PLN-004,2,2024-03-06,14:32,40,STME
17443,SN-BPB-022,1,2024-03-06,15:34,80,STME
17453,BR-GRN-007,1,2024-03-06,16:55,60,STME
17454,SN-CBT-024,1,2024-03-06,09:27,100,STME
17459,BR-PLN-004,1,2024-03-06,16:10,40,STME
17468,BV-MSK-019,1,2024-03-06,12:22,60,SOL
17477,BV-CFE-028,1,2024-03-06,11:42,25,STME
17480,SN-CBT-024,1,2024-03-06,12:11,100,SOL
17482,FV-PPJ-010,2,2024-03-06,11:53,65,SOL
17489,MG-POM-035,1,2024-03-06,11:48,45,SOC
17493,BV-CFE-028,1,2024-03-06,12:42,25,STME
17498,SN-PBJ-021,3,2024-03-06,12:51,75,SOC
17499,BV-CSK-015,1,2024-03-06,14:15,85,SOC
17501,BR-BTN-006,1,2024-03-06,16:13,60,STME
17510,SN-MDS-039,1,2024-03-06,15:28,50,SOC
17514,BR-GRN-007,1,2024-03-06,10:20,60,STME
17519,BV-CCF-014,1,2024-03-06,14:04,85,SOC
17529,BR-LPN-005,1,2024-03-06,15:29,60,SOC
17534,BV-BSK-017,2,2024-03-06,12:28,50,SOC
17540,BR-AKC-002,1,2024-03-06,13:02,100,STME
17543,BR-PLN-004,1,2024-03-06,11:21,40,STME
17545,SN-BPB-022,1,2024-03-06,16:51,80,SOL
17555,MG-MOM-036,1,2024-03-06,10:42,55,SOC
17564,MG-PLM-033,1,2024-03-06,10:42,35,STME
17567,BV-TEA-027,2,2024-03-06,12:35,20,STME
17576,SN-SCT-026,1,2024-03-06,10:14,60,SOC
17580,SN-BPB-022,1,2024-03-06,11:58,80,STME
17584,WR-CPW-031,1,2024-03-06,12:57,75,SOL
17594,FV-FMJ-009,3,2024-03-06,10:21,100,STME
17598,SN-ATK-025,1,2024-03-06,12:14,60,STME
17602,SN-CPB-023,1,2024-03-06,09:53,95,SOL
17610,BV-BSK-017,1,2024-03-06,13:34,50,STME
17619,BR-PKC-001,1,2024-03-06,10:09,100,STME
17623,BV-BSK-017,1,2024-03-06,14:08,50,STME
17632,BR-LPN-005,1,2024-03-06,09:07,60,SOC
17642,MG-MOM-036,1,2024-03-06,15:04,55,STME
17649,BV-MSK-019,2,2024-03-06,15:03,60,STME
17653,BV-CCF-014,1,2024-03-06,13:23,85,STME
17663,FV-PPJ-010,1,2024-03-06,14:32,65,STME
17666,FV-FMJ-009,1,2024-03-06,09:17,100,STME
17668,SN-CBT-024,1,2024-03-06,15:56,100,SOL
17673,BV-MSK-019,1,2024-03-06,10:34,60,STME
17678,SN-CBT-024,1,2024-03-06,13:36,100,SOL
17685,BR-PLN-004,1,2024-03-06,14:44,40,SOL
17687,BR-PLN-004,1,2024-03-06,16:45,40,SOL
17692,FV-FLJ-012,1,2024-03-06,12:05,65,SOL
17702,BR-PKC-001,1,2024-03-06,10:11,100,STME
17705,FV-MMJ-013,1,2024-03-06,14:20,75,SOC
17708,BV-CFE-028,1,2024-03-06,16:05,25,STME
17714,BV-CFE-028,1,2024-03-06,12:33,25,SOL
17716,MG-POM-035,1,2024-03-06,13:45,45,STME
17726,MG-PLM-033,2,2024-03-06,12:55,35,SOL
17729,BV-SSK-018,1,2024-03-06,12:00,65,SOC
17738,SN-CPB-023,1,2024-03-06,12:34,95,SOL
17748,BV-CSK-015,1,2024-03-06,15:09,85,SOL
17753,BR-PKC-001,1,2024-03-06,11:49,100,STME
17763,BR-MKC-003,1,2024-03-06,15:59,120,STME
17771,SN-CPB-023,3,2024-03-06,15:32,95,STME
17778,WR-VWP-030,1,2024-03-06,09:43,50,SOC
17788,FV-FLJ-012,1,2024-03-06,10:27,65,STME
17791,BV-CSK-015,1,2024-03-06,10:27,85,SOL
17792,MG-POM-035,1,2024-03-06,09:31,45,STME
17802,BV-CFE-028,1,2024-03-06,12:12,25,SOC
17808,BV-MLK-020,1,2024-03-07,12:14,65,SOL
17817,SN-CPB-023,1,2024-03-07,15:21,95,STME
17821,BV-CCF-014,1,2024-03-07,10:18,85,STME
17827,BV-BLC-029,1,2024-03-07,13:03,30,SOC
17835,BV-BLC-029,1,2024-03-07,16:21,30,STME
17839,FV-PPJ-010,1,2024-03-07,17:00,65,SOL
17849,WR-CPW-031,1,2024-03-07,17:00,75,SOL
17856,BR-GRN-007,1,2024-03-07,15:46,60,STME
17861,BR-PKC-001,1,2024-03-07,15:35,100,SOL
17871,SN-BPB-022,1,2024-03-07,14:12,80,STME
17873,BV-MLK-020,1,2024-03-07,16:45,65,STME
17878,MG-MOM-036,1,2024-03-07,09:07,55,SOC
17886,BR-BTN-006,1,2024-03-07,14:24,60,SOC
17894,BR-GRN-007,1,2024-03-07,15:51,60,STME
17896,BR-BTN-006,1,2024-03-07,11:24,60,STME
17906,BV-BLC-029,1,2024-03-07,12:59,30,STME
17916,BV-BSK-017,1,2024-03-07,10:52,50,SOC
17921,SN-TDM-008,1,2024-03-07,10:38,100,SOL
17925,BV-CCF-014,1,2024-03-07,09:50,85,SOL
17934,SN-BPB-022,1,2024-03-07,16:22,80,STME
17944,BV-BSK-017,1,2024-03-07,16:15,50,SOL
17950,SN-MDS-039,3,2024-03-07,14:58,50,STME
17960,FV-FMJ-009,1,2024-03-07,13:21,100,STME
17967,WR-CPW-031,1,2024-03-07,13:07,75,STME
17973,BV-CFE-028,1,2024-03-07,10:21,25,SOC
17982,MG-PLM-033,1,2024-03-07,13:29,35,SOC
17986,SN-CBT-024,1,2024-03-07,14:37,100,SOC
17996,BR-MKC-003,1,2024-03-07,09:58,120,SOL
17998,BV-TEA-027,2,2024-03-07,09:36,20,SOC
18000,FV-FMJ-009,1,2024-03-07,16:38,100,STME
18001,MG-POM-035,1,2024-03-07,11:53,45,SOL
18008,BR-MKC-003,1,2024-03-07,15:00,120,STME
18017,SN-HCL-038,1,2024-03-07,09:04,85,STME
18027,BV-CCF-014,1,2024-03-07,15:06,85,STME
18028,SN-TDM-008,2,2024-03-07,15:01,100,SOL
18029,MG-MOM-036,1,2024-03-07,10:39,55,STME
18032,BR-LPN-005,1,2024-03-07,12:56,60,STME
18039,BV-CSK-015,1,2024-03-07,09:24,85,SOL
18042,WR-CPW-031,1,2024-03-07,13:04,75,STME
18048,WR-VWP-030,1,2024-03-07,12:14,50,STME
18055,SN-HCL-038,1,2024-03-07,14:42,85,STME
18065,FV-WMJ-011,1,2024-03-07,12:37,65,SOL
18075,SN-HCL-038,1,2024-03-07,12:57,85,SOL
18080,MG-PLM-033,1,2024-03-07,11:19,35,SOC
18088,BV-CCF-014,2,2024-03-07,15:31,85,SOC
18091,BR-PLN-004,1,2024-03-07,13:10,40,STME
18097,BV-TEA-027,1,2024-03-07,10:41,20,SOL
18100,BV-MSK-019,1,2024-03-07,12:34,60,STME
18104,BV-HCH-016,1,2024-03-07,09:12,50,SOC
18111,BV-BSK-017,1,2024-03-07,09:35,50,STME
18116,BR-GRN-007,1,2024-03-07,11:12,60,SOL
18123,SN-CPB-023,1,2024-03-07,14:47,95,SOL
18129,MG-MOM-036,1,2024-03-07,13:24,55,STME
18136,FV-PPJ-010,1,2024-03-07,09:32,65,STME
18142,BV-SSK-018,3,2024-03-07,11:06,65,STME
18143,MG-CHM-034,1,2024-03-07,13:06,55,SOL
18149,SN-VPV-037,1,2024-03-07,13:32,40,SOC
18151,SN-VPV-037,1,2024-03-07,13:19,40,SOL
18154,BR-BTN-006,1,2024-03-07,12:37,60,SOL
18164,BR-AKC-002,1,2024-03-07,16:50,100,SOL
18168,SN-CBT-024,1,2024-03-07,12:20,100,SOL
18178,BV-CCF-014,1,2024-03-07,12:59,85,SOL
18183,BR-PKC-001,1,2024-03-07,16:32,100,STME
18191,BV-HCH-016,1,2024-03-07,13:20,50,STME
18193,SN-TDM-008,1,2024-03-07,14:26,100,STME
18194,BV-CSK-015,1,2024-03-07,15:50,85,STME
18201,BV-BLC-029,1,2024-03-07,13:06,30,SOC
18206,FV-FLJ-012,1,2024-03-07,09:45,65,SOL
18215,MG-POM-035,1,2024-03-07,16:07,45,STME
18219,BV-BLC-029,1,2024-03-07,13:35,30,STME
18222,BV-CFE-028,1,2024-03-07,10:49,25,STME
18225,MG-PLM-033,1,2024-03-07,10:42,35,STME
18232,MG-CHM-034,1,2024-03-07,11:31,55,SOL
18236,WR-EGW-032,1,2024-03-07,12:12,100,STME
18239,MG-MOM-036,1,2024-03-07,15:40,55,STME
18245,SN-ATK-025,1,2024-03-07,15:11,60,SOC
18249,BV-MLK-020,2,2024-03-07,10:47,65,STME
18253,BV-CFE-028,1,2024-03-07,13:45,25,SOC
18259,BR-MKC-003,2,2024-03-07,11:15,120,STME
18268,MG-POM-035,1,2024-03-07,11:16,45,STME
18270,FV-WMJ-011,1,2024-03-07,12:09,65,SOL
18279,SN-HCL-038,1,2024-03-07,12:51,85,STME
18281,WR-EGW-032,1,2024-03-07,14:15,100,SOL
18287,SN-PBJ-021,1,2024-03-07,12:27,75,STME
18290,BV-CFE-028,1,2024-03-07,15:28,25,SOL
18295,BR-AKC-002,1,2024-03-07,15:28,100,STME
18303,BV-BSK-017,1,2024-03-07,14:15,50,SOC
18306,BR-BTN-006,1,2024-03-07,13:15,60,STME
18315,WR-CPW-031,3,2024-03-07,11:00,75,STME
18318,SN-PBJ-021,1,2024-03-07,12:56,75,SOL
18322,BR-GRN-007,2,2024-03-07,14:16,60,STME
18328,SN-MDS-039,2,2024-03-07,09:18,50,STME
18336,SN-VPV-037,1,2024-03-07,09:03,40,SOL
18340,FV-WMJ-011,1,2024-03-07,12:00,65,STME
18347,BV-CFE-028,1,2024-03-07,14:54,25,SOL
18351,BV-MSK-019,1,2024-03-07,15:41,60,STME
18355,BV-HCH-016,1,2024-03-07,14:53,50,SOC
18361,BV-TEA-027,1,2024-03-07,10:09,20,SOL
18369,SN-MDS-039,1,2024-03-07,09:09,50,SOL
18371,BR-GRN-007,1,2024-03-07,11:51,60,STME
18378,FV-MMJ-013,1,2024-03-07,14:00,75,SOL
18380,SN-SCT-026,1,2024-03-07,11:34,60,STME
18388,BV-MSK-019,1,2024-03-07,15:31,60,SOL
18397,BR-GRN-007,1,2024-03-07,16:16,60,STME
18402,BR-LPN-005,1,2024-03-07,10:59,60,STME
18409,WR-CPW-031,1,2024-03-07,12:18,75,SOC
18414,SN-PBJ-021,1,2024-03-07,10:21,75,STME
18415,BV-HCH-016,1,2024-03-07,10:46,50,STME
18416,BV-MLK-020,2,2024-03-07,15:42,65,SOC
18421,FV-MMJ-013,1,2024-03-07,16:35,75,SOC
18429,WR-EGW-032,1,2024-03-07,12:58,100,STME
18435,SN-CPB-023,3,2024-03-07,12:13,95,STME
18438,BR-AKC-002,1,2024-03-07,09:10,100,STME
18440,BR-PKC-001,1,2024-03-07,12:50,100,SOL
18443,FV-MMJ-013,1,2024-03-07,12:30,75,STME
18449,BR-PKC-001,1,2024-03-07,16:28,100,SOC
18455,BV-CSK-015,1,2024-03-07,11:20,85,SOL
18456,BV-TEA-027,1,2024-03-07,09:15,20,SOL
18457,SN-ATK-025,1,2024-03-07,13:20,60,STME
18463,BR-PLN-004,1,2024-03-07,09:49,40,STME
18464,SN-TDM-008,1,2024-03-07,12:06,100,SOL
18472,FV-FLJ-012,1,2024-03-07,11:19,65,STME
18480,FV-PPJ-010,1,2024-03-07,15:13,65,SOL
18490,SN-SCT-026,1,2024-03-07,10:25,60,SOL
18497,SN-HCL-038,1,2024-03-07,12:54,85,STME
18501,SN-VPV-037,1,2024-03-07,13:48,40,SOC
18507,FV-FMJ-009,1,2024-03-07,15:35,100,SOL
18516,SN-ATK-025,1,2024-03-07,10:40,60,SOL
18526,SN-BPB-022,1,2024-03-07,16:55,80,SOL
18533,BR-LPN-005,1,2024-03-07,15:59,60,STME
18539,BV-HCH-016,1,2024-03-07,16:18,50,SOL
18540,SN-VPV-037,1,2024-03-07,10:42,40,SOC
18547,BR-GRN-007,1,2024-03-07,12:17,60,SOL
18548,SN-MDS-039,1,2024-03-07,15:46,50,STME
18555,WR-CPW-031,1,2024-03-07,09:02,75,SOC
18557,WR-VWP-030,3,2024-03-07,13:34,50,STME
18559,SN-CPB-023,1,2024-03-07,13:17,95,STME
18560,SN-TDM-008,1,2024-03-07,15:44,100,SOL
18567,SN-VPV-037,1,2024-03-07,15:01,40,STME
18576,SN-MDS-039,1,2024-03-07,11:49,50,SOL
18585,BV-HCH-016,1,2024-03-07,15:09,50,SOL
18594,BR-LPN-005,1,2024-03-07,14:45,60,SOL
18598,BV-BLC-029,1,2024-03-07,11:28,30,STME
18604,SN-PBJ-021,1,2024-03-07,10:06,75,STME
18608,BV-MLK-020,1,2024-03-07,14:21,65,STME
18610,SN-PBJ-021,1,2024-03-07,16:52,75,SOC
18619,FV-WMJ-011,1,2024-03-07,12:37,65,STME
18623,SN-HCL-038,1,2024-03-07,14:12,85,SOL
18628,SN-PBJ-021,1,2024-03-07,09:27,75,SOL
18630,BV-SSK-018,1,2024-03-07,12:41,65,SOC
18631,BR-PKC-001,1,2024-03-07,11:45,100,SOC
18632,BR-MKC-003,2,2024-03-07,09:35,120,STME
18636,SN-CBT-024,1,2024-03-07,12:24,100,SOL
18640,BV-CFE-028,1,2024-03-07,10:08,25,STME
18645,SN-HCL-038,1,2024-03-07,14:57,85,STME
18654,WR-CPW-031,1,2024-03-07,10:14,75,SOL
18663,BV-MLK-020,1,2024-03-07,10:03,65,SOL
18667,BV-MSK-019,1,2024-03-07,13:00,60,SOC
18677,FV-PPJ-010,1,2024-03-07,12:52,65,STME
18680,SN-ATK-025,1,2024-03-07,16:14,60,SOL
18685,SN-SCT-026,1,2024-03-07,13:36,60,STME
18689,SN-HCL-038,1,2024-03-07,09:00,85,SOL
18691,SN-CBT-024,1,2024-03-07,16:23,100,STME
18694,BV-BSK-017,1,2024-03-07,13:34,50,SOC
18704,SN-SCT-026,2,2024-03-07,16:35,60,SOC
18710,MG-POM-035,1,2024-03-07,09:24,45,STME
18719,BR-AKC-002,1,2024-03-07,13:10,100,SOL
18726,BV-CSK-015,1,2024-03-07,12:27,85,STME
18727,BV-TEA-027,1,2024-03-07,16:43,20,SOL
18734,BR-PLN-004,1,2024-03-07,12:32,40,STME
18742,SN-SCT-026,1,2024-03-07,12:40,60,STME
18746,MG-PLM-033,1,2024-03-07,16:15,35,STME
18747,FV-PPJ-010,1,2024-03-07,09:21,65,SOC
18752,BR-PKC-001,1,2024-03-07,16:40,100,STME
18759,MG-CHM-034,3,2024-03-07,16:06,55,STME
18769,FV-FMJ-009,1,2024-03-07,13:29,100,SOC
18779,FV-FLJ-012,1,2024-03-07,11:22,65,SOL
18783,SN-SCT-026,2,2024-03-07,13:58,60,SOL
18791,SN-HCL-038,1,2024-03-07,16:48,85,SOL
18795,BR-MKC-003,1,2024-03-07,11:29,120,STME
18796,MG-CHM-034,1,2024-03-07,16:34,55,STME
18798,BR-LPN-005,3,2024-03-07,09:22,60,SOL
18808,BV-CFE-028,1,2024-03-07,12:40,25,STME
18809,MG-PLM-033,1,2024-03-07,14:38,35,STME
18815,SN-TDM-008,1,2024-03-07,11:00,100,STME
18819,MG-POM-035,1,2024-03-07,11:23,45,STME
18828,SN-ATK-025,1,2024-03-07,12:17,60,SOL
18833,BV-BSK-017,3,2024-03-07,09:57,50,STME
18837,BR-AKC-002,1,2024-03-07,14:29,100,STME
18840,BR-MKC-003,3,2024-03-07,12:15,120,SOL
18846,FV-PPJ-010,2,2024-03-07,12:36,65,STME
18848,BV-HCH-016,1,2024-03-07,13:36,50,STME
18855,BR-LPN-005,1,2024-03-07,14:05,60,SOL
18863,SN-ATK-025,1,2024-03-07,14:58,60,SOL
18866,BR-MKC-003,2,2024-03-07,10:43,120,STME
18875,SN-VPV-037,1,2024-03-07,13:21,40,STME
18876,MG-PLM-033,2,2024-03-07,12:50,35,STME
18883,SN-PBJ-021,1,2024-03-07,13:17,75,STME
18888,BR-PLN-004,1,2024-03-07,11:39,40,STME
18890,BR-AKC-002,1,2024-03-07,13:55,100,SOC
18893,BR-MKC-003,1,2024-03-07,10:22,120,SOL
18896,BR-MKC-003,1,2024-03-07,15:27,120,SOL
18902,BV-SSK-018,1,2024-03-07,09:38,65,SOL
18912,FV-WMJ-011,1,2024-03-07,10:38,65,STME
18914,BV-CFE-028,1,2024-03-07,15:05,25,STME
18916,SN-CPB-023,2,2024-03-07,14:27,95,STME
18924,MG-CHM-034,1,2024-03-07,13:33,55,STME
18932,BV-TEA-027,1,2024-03-07,11:52,20,STME
18942,BR-GRN-007,1,2024-03-07,13:36,60,SOC
18946,SN-SCT-026,1,2024-03-07,13:34,60,STME
18953,BV-CFE-028,2,2024-03-07,12:58,25,STME
18955,BV-BLC-029,1,2024-03-07,16:16,30,SOL
18959,SN-MDS-039,1,2024-03-07,09:08,50,SOL
18960,SN-CBT-024,1,2024-03-07,10:42,100,SOC
18967,SN-MDS-039,1,2024-03-07,15:11,50,STME
18976,BR-LPN-005,1,2024-03-07,16:15,60,STME
18985,MG-MOM-036,1,2024-03-07,09:50,55,SOC
18987,FV-WMJ-011,2,2024-03-07,13:46,65,SOC
18995,SN-VPV-037,1,2024-03-07,13:39,40,STME
19003,BV-TEA-027,1,2024-03-07,12:47,20,SOL
19012,BV-CSK-015,2,2024-03-07,13:44,85,SOL
19019,WR-VWP-030,1,2024-03-07,09:20,50,STME
19024,BV-HCH-016,1,2024-03-07,15:44,50,STME
19034,BV-MSK-019,1,2024-03-07,15:52,60,SOC
19035,SN-CBT-024,2,2024-03-07,09:00,100,STME
19045,SN-VPV-037,1,2024-03-07,11:06,40,SOC
19052,SN-CBT-024,1,2024-03-07,11:08,100,SOL
19056,SN-PBJ-021,1,2024-03-07,13:21,75,SOC
19064,BV-CFE-028,1,2024-03-07,15:46,25,STME
19066,SN-VPV-037,1,2024-03-07,12:49,40,STME
19074,BV-BSK-017,1,2024-03-07,11:03,50,SOL
19080,BR-MKC-003,1,2024-03-07,09:37,120,STME
19090,MG-CHM-034,1,2024-03-07,12:49,55,SOC
19099,BR-GRN-007,1,2024-03-07,15:00,60,STME
19102,MG-PLM-033,2,2024-03-07,14:54,35,STME
19110,BR-LPN-005,3,2024-03-07,12:01,60,STME
19119,BR-BTN-006,3,2024-03-07,13:21,60,SOL
19122,FV-FLJ-012,1,2024-03-07,13:46,65,SOL
19124,SN-MDS-039,1,2024-03-07,12:11,50,STME
19127,BV-MSK-019,1,2024-03-07,11:21,60,STME
19137,MG-POM-035,1,2024-03-07,13:57,45,SOC
19139,BV-BLC-029,1,2024-03-07,15:39,30,STME
19144,MG-MOM-036,1,2024-03-07,10:35,55,SOL
19148,BV-HCH-016,2,2024-03-07,10:13,50,SOC
19158,SN-PBJ-021,3,2024-03-07,10:56,75,STME
19160,FV-MMJ-013,2,2024-03-07,11:20,75,STME
19169,FV-MMJ-013,2,2024-03-07,11:45,75,STME
19178,SN-PBJ-021,1,2024-03-07,10:07,75,STME
19185,WR-CPW-031,1,2024-03-07,14:30,75,SOC
19189,FV-MMJ-013,2,2024-03-07,09:09,75,SOL
19192,BR-BTN-006,1,2024-03-07,10:08,60,SOC
19194,BR-PLN-004,1,2024-03-07,11:34,40,STME
19198,BV-MLK-020,2,2024-03-07,14:53,65,SOC
19200,SN-CBT-024,1,2024-03-07,13:08,100,SOL
19203,BV-MSK-019,1,2024-03-07,15:36,60,SOL
19207,MG-CHM-034,2,2024-03-07,11:08,55,STME
19211,SN-TDM-008,1,2024-03-07,11:02,100,STME
19212,MG-POM-035,1,2024-03-07,14:44,45,SOL
19216,BV-CFE-028,1,2024-03-07,13:24,25,SOL
19221,WR-VWP-030,1,2024-03-07,09:32,50,SOC
19229,MG-MOM-036,1,2024-03-07,14:43,55,STME
19236,BV-CFE-028,1,2024-03-07,13:50,25,STME
19239,BV-SSK-018,1,2024-03-07,13:02,65,SOL
19248,FV-FLJ-012,1,2024-03-07,09:39,65,SOL
19252,SN-ATK-025,1,2024-03-07,16:00,60,STME
19254,BV-BLC-029,1,2024-03-07,16:37,30,STME
19255,BV-HCH-016,1,2024-03-07,15:01,50,SOL
19265,FV-MMJ-013,1,2024-03-07,12:59,75,SOL
19268,SN-SCT-026,1,2024-03-07,11:27,60,SOL
19274,BV-CSK-015,1,2024-03-07,15:05,85,SOL
19281,SN-ATK-025,1,2024-03-07,15:53,60,STME
19290,SN-MDS-039,1,2024-03-07,10:50,50,STME
19299,FV-WMJ-011,1,2024-03-07,09:27,65,SOL
19308,SN-CPB-023,1,2024-03-07,14:10,95,STME
19312,SN-MDS-039,1,2024-03-07,13:51,50,SOL
19321,BV-TEA-027,2,2024-03-07,11:34,20,STME
19324,BV-CSK-015,1,2024-03-07,16:19,85,STME
19334,SN-CBT-024,1,2024-03-07,16:13,100,SOL
19342,BR-MKC-003,1,2024-03-07,11:55,120,SOL
19352,BR-BTN-006,1,2024-03-07,09:12,60,STME
19355,BR-LPN-005,1,2024-03-07,09:12,60,SOL
19357,BV-HCH-016,1,2024-03-07,11:12,50,STME
19360,MG-CHM-034,1,2024-03-07,11:44,55,STME
19364,SN-PBJ-021,1,2024-03-07,11:53,75,SOC
19369,WR-EGW-032,1,2024-03-07,15:41,100,SOC
19377,SN-VPV-037,1,2024-03-07,13:27,40,SOC
19382,BR-BTN-006,1,2024-03-07,10:22,60,SOL
19387,BV-SSK-018,1,2024-03-07,10:39,65,STME
19393,SN-CPB-023,2,2024-03-07,12:28,95,STME
19399,WR-CPW-031,1,2024-03-07,15:11,75,STME
19409,FV-FMJ-009,2,2024-03-07,13:18,100,SOL
19410,BV-BSK-017,1,2024-03-07,11:33,50,SOC
19414,MG-PLM-033,1,2024-03-07,15:55,35,STME
19416,BR-PLN-004,1,2024-03-07,10:54,40,STME
19420,SN-MDS-039,3,2024-03-07,16:31,50,SOL
19421,WR-VWP-030,1,2024-03-07,12:53,50,SOL
19422,BR-PKC-001,1,2024-03-07,09:02,100,SOC
19424,BV-SSK-018,1,2024-03-07,14:51,65,SOC
19426,MG-PLM-033,1,2024-03-07,16:31,35,SOL
19433,BR-GRN-007,2,2024-03-07,10:57,60,SOC
19443,BV-BLC-029,1,2024-03-07,10:36,30,STME
19449,SN-BPB-022,2,2024-03-07,10:32,80,SOL
19459,MG-PLM-033,1,2024-03-07,14:50,35,STME
19461,SN-ATK-025,1,2024-03-07,12:25,60,SOL
19471,BR-PLN-004,1,2024-03-07,13:06,40,SOC
19474,FV-FLJ-012,1,2024-03-07,16:35,65,STME
19478,BV-BLC-029,1,2024-03-07,15:38,30,SOC
19488,BV-CSK-015,1,2024-03-07,16:45,85,SOL
19489,SN-MDS-039,1,2024-03-07,14:48,50,SOL
19494,BV-SSK-018,1,2024-03-07,13:16,65,STME
19498,BR-LPN-005,1,2024-03-07,12:48,60,SOL
19504,BR-MKC-003,1,2024-03-07,12:46,120,STME
19514,BV-CFE-028,1,2024-03-07,12:31,25,SOC
19520,BV-SSK-018,1,2024-03-07,10:01,65,STME
19522,SN-PBJ-021,2,2024-03-07,10:38,75,STME
19529,MG-CHM-034,2,2024-03-07,10:37,55,STME
19535,SN-CBT-024,1,2024-03-07,13:02,100,SOL
19540,SN-MDS-039,1,2024-03-07,11:40,50,SOL
19549,FV-PPJ-010,1,2024-03-07,12:37,65,STME
19552,BV-MLK-020,1,2024-03-07,13:20,65,STME
19560,BV-CCF-014,1,2024-03-07,10:16,85,SOL
19568,BR-MKC-003,1,2024-03-07,10:23,120,SOC
19573,BR-LPN-005,1,2024-03-07,10:04,60,STME
19575,BV-SSK-018,1,2024-03-07,15:13,65,STME
19577,WR-CPW-031,1,2024-03-07,15:10,75,SOL
19587,SN-TDM-008,1,2024-03-07,14:31,100,STME
19597,SN-VPV-037,1,2024-03-07,15:39,40,STME
19600,BV-TEA-027,1,2024-03-07,11:28,20,SOL
19606,SN-SCT-026,1,2024-03-07,10:13,60,STME
19611,SN-MDS-039,1,2024-03-07,14:58,50,STME
19620,BR-PKC-001,1,2024-03-07,12:47,100,STME
19621,BR-AKC-002,2,2024-03-07,10:54,100,SOL
19624,MG-POM-035,1,2024-03-07,12:20,45,STME
19631,FV-WMJ-011,2,2024-03-07,09:05,65,SOL
19634,BV-BLC-029,1,2024-03-07,12:07,30,STME
19638,SN-MDS-039,1,2024-03-07,09:53,50,SOL
19641,SN-CPB-023,1,2024-03-07,12:34,95,SOC
19647,SN-CBT-024,1,2024-03-07,16:19,100,SOC
19653,BR-AKC-002,1,2024-03-07,14:04,100,STME
19656,BV-CSK-015,1,2024-03-07,15:41,85,STME
19662,BV-BSK-017,1,2024-03-07,13:22,50,SOL
19669,BV-CSK-015,1,2024-03-07,15:52,85,STME
19679,SN-CPB-023,1,2024-03-07,11:43,95,SOC
19686,BV-SSK-018,1,2024-03-07,14:54,65,SOC
19695,SN-PBJ-021,1,2024-03-07,09:58,75,STME
19699,FV-FLJ-012,1,2024-03-07,13:01,65,SOC
19702,SN-ATK-025,1,2024-03-07,09:57,60,STME
19703,SN-ATK-025,1,2024-03-07,13:16,60,SOC
19709,BV-CCF-014,1,2024-03-07,09:41,85,STME
19713,BV-TEA-027,1,2024-03-07,15:51,20,SOC
19716,SN-CBT-024,1,2024-03-07,14:42,100,SOC
19721,BV-CSK-015,1,2024-03-07,12:25,85,SOC
19730,BV-HCH-016,1,2024-03-07,15:33,50,SOC
19731,SN-HCL-038,1,2024-03-07,11:22,85,STME
19734,SN-HCL-038,2,2024-03-07,14:17,85,STME
19740,BV-CSK-015,1,2024-03-07,14:07,85,SOC
19742,BV-MLK-020,1,2024-03-07,11:35,65,STME
19744,MG-MOM-036,1,2024-03-07,15:07,55,STME
19751,MG-POM-035,1,2024-03-07,15:28,45,STME
19758,BV-CSK-015,2,2024-03-07,13:34,85,SOL
19760,WR-EGW-032,3,2024-03-07,10:36,100,SOL
19761,SN-CPB-023,1,2024-03-08,14:36,95,SOC
19765,BR-MKC-003,3,2024-03-08,15:06,120,SOL
19775,BV-BLC-029,1,2024-03-08,14:41,30,SOL
19784,BV-BSK-017,2,2024-03-08,09:57,50,SOL
19792,BR-AKC-002,1,2024-03-08,13:59,100,STME
19795,MG-PLM-033,1,2024-03-08,09:47,35,STME
19797,BV-MLK-020,2,2024-03-08,15:43,65,SOC
19798,SN-SCT-026,3,2024-03-08,15:10,60,SOL
19800,SN-CPB-023,2,2024-03-08,10:15,95,STME
19805,SN-CBT-024,1,2024-03-08,10:20,100,STME
19809,SN-BPB-022,1,2024-03-08,14:34,80,STME
19810,BV-CSK-015,2,2024-03-08,10:03,85,SOL
19814,SN-ATK-025,1,2024-03-08,10:02,60,STME
19821,BV-MLK-020,1,2024-03-08,16:21,65,SOC
19827,BV-CCF-014,1,2024-03-08,10:32,85,STME
19833,SN-ATK-025,3,2024-03-08,09:13,60,SOL
19837,BV-MSK-019,1,2024-03-08,09:02,60,STME
19838,BR-MKC-003,1,2024-03-08,10:51,120,SOL
19845,BV-CCF-014,1,2024-03-08,14:49,85,SOL
19848,BV-TEA-027,1,2024-03-08,12:03,20,STME
19854,SN-CBT-024,2,2024-03-08,14:20,100,STME
19862,SN-BPB-022,1,2024-03-08,11:23,80,STME
19867,FV-PPJ-010,1,2024-03-08,10:03,65,STME
19875,FV-MMJ-013,1,2024-03-08,15:12,75,STME
19881,BR-LPN-005,1,2024-03-08,12:04,60,STME
19884,MG-POM-035,1,2024-03-08,15:18,45,SOC
