Invoice No.,Stock Code,Quantity,Invoice Date,Invoice Time,Unit Price,Stream
9947,FV-FLJ-012,1,01/13/2024,12:52,65,SOC
9948,BV-MLK-020,4,01/13/2024,16:42,65,SOC
9949,BV-SSK-018,4,01/13/2024,16:09,65,SOC
9950,BR-GRN-007,2,01/13/2024,09:37,60,STME
9951,BV-SSK-018,5,01/13/2024,12:29,65,SOL
9952,FV-MMJ-013,4,01/13/2024,15:54,75,SOC
9953,BV-CSK-015,4,01/13/2024,11:41,85,SOC
9954,BR-PKC-001,4,01/13/2024,14:34,100,SOL
9955,MG-PLM-033,3,01/13/2024,12:23,35,SOL
9956,BR-BTN-006,3,01/13/2024,12:31,60,SOC
9957,BR-MKC-003,2,01/13/2024,14:28,120,SOL
9958,BV-BLC-029,3,01/13/2024,09:58,30,SOC
9959,SN-SCT-026,4,01/13/2024,13:48,60,STME
9960,SN-TDM-008,3,01/13/2024,12:13,100,SOC
9961,BV-MLK-020,4,01/13/2024,14:05,65,SOC
9962,WR-EGW-032,2,01/13/2024,14:18,100,STME
9963,BV-CSK-015,1,01/13/2024,10:43,85,SOC
9964,MG-PLM-033,5,01/13/2024,11:51,35,SOL
9965,BR-GRN-007,1,01/13/2024,13:37,60,STME
9966,BV-BLC-029,2,01/13/2024,13:36,30,STME
9967,SN-BPB-022,3,01/13/2024,13:41,80,STME
9968,SN-PBJ-021,1,01/13/2024,12:37,75,SOC
9969,SN-CPB-023,4,01/13/2024,13:17,95,SOC
9970,BV-SSK-018,2,01/13/2024,12:33,65,SOL
9971,FV-FMJ-009,2,01/13/2024,15:33,100,SOL
9972,MG-CHM-034,3,01/13/2024,11:16,55,SOL
9973,BV-CSK-015,3,01/13/2024,13:04,85,SOL
9974,BR-PKC-001,1,01/13/2024,09:18,100,SOL
9975,BR-MKC-003,1,01/13/2024,12:16,120,SOC
9976,FV-MMJ-013,2,01/13/2024,12:10,75,SOL
9977,SN-VPV-037,4,01/13/2024,11:42,40,STME
9978,SN-CBT-024,3,01/13/2024,09:01,100,SOC
9979,SN-ATK-025,4,01/13/2024,14:35,60,SOL
9980,BV-BLC-029,1,01/13/2024,10:24,30,SOC
9981,BV-TEA-027,4,01/13/2024,16:05,20,SOC
9982,MG-MOM-036,2,01/13/2024,16:29,55,STME
9983,SN-SCT-026,4,01/13/2024,13:23,60,SOC
9984,BR-AKC-002,5,01/13/2024,09:55,100,SOC
9985,SN-HCL-038,4,01/13/2024,13:16,85,SOL
9986,BV-CCF-014,3,01/13/2024,14:34,85,STME
9987,BV-CFE-028,2,01/13/2024,10:16,25,SOC
9988,BR-MKC-003,5,01/13/2024,15:31,120,SOL
9989,MG-POM-035,4,01/13/2024,12:43,45,SOL
9990,WR-EGW-032,4,01/13/2024,12:33,100,SOL
9991,BR-PKC-001,2,01/13/2024,12:15,100,SOC
9992,BR-MKC-003,4,01/13/2024,15:51,120,SOC
9993,SN-HCL-038,4,01/13/2024,12:02,85,SOL
9994,BV-HCH-016,3,01/13/2024,11:07,50,SOC
9995,BR-GRN-007,3,01/13/2024,16:27,60,SOL
9996,SN-CPB-023,3,01/13/2024,10:10,95,SOC
9997,BV-MSK-019,1,01/13/2024,16:35,60,SOL
9998,WR-CPW-031,4,01/13/2024,09:02,75,SOL
9999,FV-FLJ-012,2,01/13/2024,11:36,65,STME
10000,BV-CSK-015,2,01/13/2024,16:14,85,SOL
10001,WR-EGW-032,4,01/13/2024,14:26,100,SOL
10002,BR-MKC-003,3,01/13/2024,09:32,120,SOL
10003,SN-CBT-024,5,01/13/2024,10:53,100,SOL
10004,FV-FMJ-009,3,01/13/2024,12:32,100,SOL
10005,SN-ATK-025,5,01/13/2024,11:25,60,STME
10006,SN-TDM-008,3,01/13/2024,12:39,100,SOC
10007,MG-PLM-033,4,01/13/2024,16:26,35,SOC
10008,SN-VPV-037,5,01/13/2024,13:06,40,SOL
10009,BR-AKC-002,1,01/13/2024,10:04,100,STME
10010,FV-FLJ-012,2,01/13/2024,14:13,65,SOL
10011,SN-CPB-023,5,01/13/2024,10:50,95,STME
10012,MG-CHM-034,3,01/13/2024,13:35,55,SOL
10013,SN-CBT-024,2,01/13/2024,10:55,100,SOC
10014,BV-BLC-029,2,01/13/2024,09:00,30,SOC
10015,SN-MDS-039,5,01/13/2024,12:55,50,STME
10016,SN-ATK-025,2,01/13/2024,11:59,60,STME
10017,FV-FLJ-012,3,01/13/2024,15:56,65,STME
10018,BV-BLC-029,1,01/13/2024,10:08,30,STME
10019,MG-PLM-033,1,01/13/2024,12:08,35,SOC
10020,WR-EGW-032,4,01/13/2024,11:54,100,SOC
10021,BV-MLK-020,3,01/13/2024,10:53,65,SOC
10022,MG-PLM-033,3,01/13/2024,09:38,35,SOC
10023,SN-SCT-026,3,01/13/2024,12:30,60,STME
10024,BV-CFE-028,2,01/13/2024,14:17,25,SOC
10025,SN-CPB-023,2,01/13/2024,09:47,95,STME
10026,FV-MMJ-013,1,01/13/2024,16:45,75,SOL
10027,FV-FMJ-009,1,01/13/2024,10:26,100,SOC
10028,SN-CPB-023,3,01/13/2024,15:25,95,SOL
10029,FV-FMJ-009,1,01/13/2024,13:45,100,SOC
10030,SN-PBJ-021,5,01/13/2024,09:21,75,STME
10031,FV-FMJ-009,2,01/13/2024,14:54,100,SOC
10032,BV-CFE-028,1,01/13/2024,09:46,25,SOL
10033,BV-HCH-016,1,01/13/2024,12:03,50,SOC
10034,SN-CPB-023,5,01/13/2024,09:21,95,SOL
10035,SN-ATK-025,1,01/13/2024,11:39,60,SOL
10036,WR-CPW-031,1,01/13/2024,14:30,75,STME
10037,WR-VWP-030,2,01/13/2024,09:39,50,SOC
10038,BR-PKC-001,3,01/13/2024,10:43,100,SOL
10039,BV-MLK-020,2,01/13/2024,14:23,65,STME
10040,BR-BTN-006,2,01/13/2024,16:26,60,SOL
10041,BR-BTN-006,2,01/13/2024,16:12,60,SOL
10042,FV-FLJ-012,4,01/13/2024,10:52,65,STME
10043,BV-CSK-015,3,01/13/2024,09:08,85,STME
10044,BR-LPN-005,3,01/13/2024,12:45,60,SOC
10045,SN-BPB-022,3,01/13/2024,11:33,80,SOL
10046,SN-MDS-039,2,01/13/2024,09:00,50,SOC
10047,BR-GRN-007,5,01/13/2024,09:20,60,SOL
10048,SN-BPB-022,5,01/13/2024,10:40,80,STME
10049,BV-CSK-015,5,01/13/2024,12:17,85,SOC
10050,FV-FMJ-009,4,01/13/2024,10:58,100,SOC
10051,BV-HCH-016,5,01/13/2024,14:41,50,SOC
10052,BV-CCF-014,4,01/13/2024,13:20,85,STME
10053,FV-WMJ-011,2,01/13/2024,13:16,65,SOC
10054,FV-FLJ-012,1,01/13/2024,13:02,65,SOC
10055,SN-HCL-038,2,01/13/2024,13:22,85,STME
10056,FV-MMJ-013,3,01/13/2024,13:48,75,STME
10057,FV-PPJ-010,2,01/13/2024,16:19,65,SOC
10058,BV-CFE-028,1,01/13/2024,16:50,25,SOL
10059,BV-SSK-018,5,01/13/2024,16:32,65,STME
10060,FV-FMJ-009,1,01/13/2024,12:30,100,STME
10061,BV-BSK-017,1,01/13/2024,12:24,50,STME
10062,BR-MKC-003,1,01/13/2024,12:35,120,SOL
10063,BR-GRN-007,5,01/13/2024,12:08,60,SOC
10064,BV-TEA-027,3,01/13/2024,09:25,20,SOL
10065,FV-MMJ-013,4,01/13/2024,10:24,75,SOL
10066,MG-CHM-034,4,01/13/2024,12:20,55,SOL
10067,BV-CCF-014,4,01/13/2024,12:15,85,STME
10068,WR-CPW-031,4,01/13/2024,16:00,75,SOL
10069,SN-SCT-026,3,01/13/2024,09:37,60,SOC
10070,BV-SSK-018,1,01/13/2024,11:48,65,SOC
10071,BV-BLC-029,2,01/13/2024,16:59,30,STME
10072,SN-CBT-024,1,01/13/2024,09:02,100,SOL
10073,WR-CPW-031,4,01/13/2024,09:32,75,STME
10074,MG-POM-035,4,01/13/2024,11:09,45,STME
10075,BR-GRN-007,3,01/13/2024,16:18,60,SOC
10076,WR-CPW-031,3,01/13/2024,13:54,75,SOL
10077,BV-TEA-027,1,01/13/2024,09:39,20,SOC
10078,BV-MSK-019,2,01/13/2024,12:54,60,STME
10079,MG-PLM-033,2,01/13/2024,10:50,35,SOL
10080,MG-PLM-033,5,01/13/2024,15:52,35,STME
10081,SN-BPB-022,2,01/13/2024,13:41,80,STME
10082,BR-BTN-006,1,01/13/2024,13:55,60,SOC
10083,SN-SCT-026,1,01/13/2024,13:26,60,SOL
10084,SN-SCT-026,1,01/13/2024,14:19,60,STME
10085,SN-CPB-023,3,01/13/2024,14:49,95,SOC
10086,BV-MSK-019,3,01/13/2024,15:43,60,SOC
10087,MG-CHM-034,5,01/13/2024,13:49,55,SOC
10088,SN-ATK-025,1,01/13/2024,10:20,60,STME
10089,MG-PLM-033,2,01/13/2024,12:36,35,SOC
10090,FV-FMJ-009,1,01/13/2024,09:55,100,SOL
10091,SN-SCT-026,1,01/13/2024,14:50,60,SOL
10092,SN-TDM-008,3,01/13/2024,16:42,100,SOL
10093,SN-CBT-024,3,01/13/2024,16:24,100,STME
10094,BV-CSK-015,1,01/13/2024,13:28,85,SOL
10095,BV-MLK-020,3,01/13/2024,12:24,65,SOC
10096,BV-CFE-028,4,01/13/2024,09:04,25,SOC
10097,BV-CCF-014,2,01/13/2024,15:54,85,SOL
10098,SN-ATK-025,1,01/13/2024,16:07,60,STME
10099,BR-LPN-005,2,01/13/2024,10:39,60,STME
10100,BV-CFE-028,3,01/13/2024,12:33,25,STME
10101,FV-FLJ-012,4,01/13/2024,10:12,65,STME
10102,SN-MDS-039,3,01/13/2024,14:11,50,SOC
10103,BR-LPN-005,5,01/13/2024,11:46,60,SOC
10104,BR-LPN-005,4,01/13/2024,16:27,60,SOL
10105,BV-CFE-028,3,01/13/2024,14:54,25,SOC
10106,SN-PBJ-021,5,01/13/2024,14:28,75,SOC
10107,FV-MMJ-013,1,01/13/2024,11:40,75,SOL
10108,FV-MMJ-013,4,01/13/2024,15:55,75,SOC
10109,SN-PBJ-021,1,01/13/2024,15:32,75,SOL
10110,FV-WMJ-011,2,01/13/2024,16:29,65,SOC
10111,FV-WMJ-011,2,01/13/2024,12:39,65,SOL
10112,SN-BPB-022,5,01/13/2024,12:28,80,SOL
10113,WR-CPW-031,1,01/13/2024,11:29,75,SOC
10114,SN-PBJ-021,5,01/13/2024,10:26,75,SOL
10115,FV-WMJ-011,3,01/13/2024,09:20,65,STME
10116,SN-SCT-026,5,01/13/2024,09:46,60,SOC
10117,MG-MOM-036,3,01/13/2024,11:08,55,SOL
10118,MG-MOM-036,5,01/13/2024,13:15,55,SOC
10119,SN-VPV-037,4,01/13/2024,13:03,40,SOC
10120,BR-PLN-004,3,01/13/2024,10:01,40,SOL
10121,BR-LPN-005,2,01/13/2024,14:25,60,SOL
10122,BR-GRN-007,1,01/13/2024,14:50,60,SOC
10123,BV-MSK-019,5,01/13/2024,15:00,60,STME
10124,MG-POM-035,1,01/13/2024,16:33,45,SOL
10125,BV-CCF-014,4,01/13/2024,16:23,85,SOC
10126,SN-MDS-039,2,01/13/2024,14:07,50,SOC
10127,SN-PBJ-021,1,01/13/2024,11:19,75,SOC
10128,BV-CCF-014,2,01/13/2024,11:20,85,STME
10129,BV-CSK-015,4,01/13/2024,11:23,85,SOL
10130,FV-FMJ-009,1,01/13/2024,16:11,100,STME
10131,BR-LPN-005,5,01/13/2024,17:00,60,SOC
10132,BR-GRN-007,2,01/13/2024,13:17,60,STME
10133,WR-EGW-032,5,01/13/2024,15:53,100,STME
10134,BR-GRN-007,2,01/13/2024,16:27,60,SOL
10135,BV-BLC-029,2,01/13/2024,09:16,30,SOL
10136,SN-BPB-022,1,01/13/2024,12:45,80,STME
10137,BV-CCF-014,1,01/13/2024,09:20,85,SOL
10138,FV-FLJ-012,5,01/13/2024,11:10,65,SOL
10139,BR-BTN-006,5,01/13/2024,15:57,60,STME
10140,FV-MMJ-013,2,01/13/2024,13:16,75,STME
10141,SN-VPV-037,1,01/13/2024,11:02,40,STME
10142,FV-MMJ-013,5,01/13/2024,11:42,75,STME
10143,BV-TEA-027,1,01/13/2024,16:26,20,SOL
10144,BR-LPN-005,2,01/13/2024,10:43,60,SOL
10145,FV-FMJ-009,1,01/13/2024,11:32,100,STME
10146,FV-FMJ-009,1,01/13/2024,12:12,100,STME
10147,MG-PLM-033,2,01/13/2024,10:52,35,SOL
10148,SN-HCL-038,2,01/13/2024,12:14,85,SOC
10149,BR-AKC-002,3,01/13/2024,11:56,100,STME
10150,BR-PLN-004,3,01/13/2024,14:53,40,SOL
10151,BR-GRN-007,3,01/13/2024,12:36,60,SOC
10152,SN-CPB-023,2,01/13/2024,14:18,95,SOC
10153,SN-CBT-024,3,01/13/2024,11:46,100,SOC
10154,BV-TEA-027,3,01/13/2024,14:24,20,STME
10155,SN-TDM-008,1,01/13/2024,16:59,100,STME
10156,MG-PLM-033,4,01/13/2024,11:01,35,SOL
10157,BR-PKC-001,2,01/13/2024,13:13,100,SOC
10158,BV-TEA-027,4,01/13/2024,15:15,20,STME
10159,SN-VPV-037,2,01/13/2024,11:44,40,SOC
10160,FV-MMJ-013,1,01/13/2024,11:40,75,SOC
10161,WR-EGW-032,4,01/13/2024,11:28,100,STME
10162,BV-CSK-015,2,01/13/2024,14:24,85,STME
10163,BR-MKC-003,5,01/13/2024,14:17,120,STME
10164,BR-PLN-004,4,01/13/2024,16:23,40,SOC
10165,BV-SSK-018,2,01/13/2024,10:13,65,SOL
10166,BR-PLN-004,4,01/13/2024,15:46,40,SOC
10167,BV-MLK-020,4,01/13/2024,14:45,65,SOL
10168,SN-CPB-023,1,01/13/2024,12:53,95,SOC
10169,SN-BPB-022,5,01/13/2024,16:37,80,SOL
10170,BR-AKC-002,4,01/13/2024,14:39,100,SOC
10171,BR-PLN-004,1,01/13/2024,10:42,40,SOL
10172,FV-PPJ-010,5,01/13/2024,12:18,65,SOC
10173,FV-FMJ-009,3,01/13/2024,15:48,100,SOC
10174,BV-MLK-020,4,01/13/2024,13:49,65,SOC
10175,FV-WMJ-011,3,01/13/2024,12:09,65,STME
10176,SN-TDM-008,4,01/13/2024,15:44,100,SOL
10177,SN-CPB-023,1,01/13/2024,11:56,95,SOL
10178,SN-TDM-008,4,01/13/2024,09:23,100,STME
10179,BR-MKC-003,3,01/13/2024,11:11,120,STME
10180,BV-MSK-019,4,01/13/2024,12:59,60,SOC
10181,WR-EGW-032,2,01/13/2024,16:14,100,STME
10182,BR-PKC-001,1,01/13/2024,12:56,100,STME
10183,WR-VWP-030,3,01/13/2024,13:03,50,SOL
10184,SN-VPV-037,1,01/13/2024,15:37,40,SOL
10185,BR-PKC-001,5,01/13/2024,12:50,100,SOL
10186,SN-MDS-039,5,01/13/2024,09:51,50,SOC
10187,FV-FLJ-012,3,01/13/2024,16:02,65,SOL
10188,BV-MLK-020,4,01/13/2024,16:49,65,STME
10189,BV-BLC-029,3,01/13/2024,12:13,30,SOC
10190,FV-FLJ-012,2,01/13/2024,12:03,65,SOC
10191,FV-FLJ-012,2,01/13/2024,10:02,65,SOC
10192,SN-TDM-008,4,01/13/2024,12:44,100,SOC
10193,WR-CPW-031,3,01/13/2024,15:56,75,STME
10194,BR-PLN-004,5,01/13/2024,10:25,40,SOC
10195,FV-PPJ-010,3,01/13/2024,13:24,65,SOC
10196,SN-CBT-024,3,01/13/2024,15:50,100,STME
10197,SN-CBT-024,4,01/13/2024,16:16,100,SOL
10198,BV-MSK-019,4,01/13/2024,12:07,60,SOC
10199,BR-PLN-004,5,01/13/2024,16:31,40,SOC
10200,FV-FLJ-012,2,01/14/2024,13:35,65,SOL
10201,SN-ATK-025,4,01/14/2024,16:55,60,STME
10202,FV-MMJ-013,1,01/14/2024,13:22,75,STME
10203,FV-WMJ-011,3,01/14/2024,09:26,65,SOC
10204,BV-CCF-014,4,01/14/2024,10:04,85,SOL
10205,SN-SCT-026,1,01/14/2024,12:36,60,STME
10206,BV-CCF-014,3,01/14/2024,12:54,85,SOC
10207,BR-PKC-001,1,01/14/2024,10:33,100,SOL
10208,SN-SCT-026,4,01/14/2024,13:01,60,SOC
10209,MG-POM-035,5,01/14/2024,12:55,45,STME
10210,FV-WMJ-011,3,01/14/2024,13:52,65,SOL
10211,SN-ATK-025,5,01/14/2024,16:21,60,SOC
10212,BV-TEA-027,5,01/14/2024,14:09,20,STME
10213,SN-ATK-025,2,01/14/2024,15:50,60,SOL
10214,BR-AKC-002,3,01/14/2024,15:47,100,SOL
10215,BV-MLK-020,3,01/14/2024,15:54,65,STME
10216,BR-AKC-002,1,01/14/2024,15:48,100,SOL
10217,BR-PKC-001,2,01/14/2024,11:19,100,SOC
10218,BR-GRN-007,2,01/14/2024,15:47,60,SOL
10219,BV-CSK-015,3,01/14/2024,15:15,85,STME
10220,SN-TDM-008,5,01/14/2024,12:17,100,SOL
10221,FV-PPJ-010,1,01/14/2024,10:36,65,SOL
10222,WR-VWP-030,2,01/14/2024,14:59,50,SOL
10223,WR-EGW-032,3,01/14/2024,14:08,100,SOL
10224,MG-CHM-034,2,01/14/2024,11:58,55,STME
10225,SN-VPV-037,3,01/14/2024,13:48,40,STME
10226,MG-POM-035,1,01/14/2024,16:03,45,STME
10227,BR-PLN-004,4,01/14/2024,11:17,40,SOL
10228,SN-CBT-024,5,01/14/2024,15:18,100,SOC
10229,SN-MDS-039,2,01/14/2024,16:55,50,STME
10230,SN-BPB-022,4,01/14/2024,11:53,80,STME
10231,SN-VPV-037,3,01/14/2024,16:31,40,SOL
10232,FV-FLJ-012,5,01/14/2024,09:18,65,STME
10233,BR-LPN-005,2,01/14/2024,09:55,60,SOC
10234,SN-VPV-037,2,01/14/2024,13:44,40,SOL
10235,SN-PBJ-021,5,01/14/2024,14:54,75,STME
10236,BR-BTN-006,1,01/14/2024,12:21,60,SOL
10237,SN-PBJ-021,3,01/14/2024,10:34,75,SOC
10238,WR-EGW-032,5,01/14/2024,16:11,100,SOL
10239,WR-VWP-030,2,01/14/2024,10:30,50,STME
10240,BR-PLN-004,3,01/14/2024,12:55,40,STME
10241,MG-POM-035,4,01/14/2024,15:06,45,SOL
10242,FV-MMJ-013,5,01/14/2024,15:56,75,SOL
10243,BV-BLC-029,1,01/14/2024,13:35,30,STME
10244,SN-CPB-023,3,01/14/2024,11:31,95,STME
10245,BR-PKC-001,5,01/14/2024,14:59,100,SOL
10246,BR-GRN-007,4,01/14/2024,11:01,60,SOC
10247,SN-PBJ-021,1,01/14/2024,09:40,75,STME
10248,SN-CPB-023,4,01/14/2024,16:14,95,STME
10249,SN-MDS-039,4,01/14/2024,15:54,50,STME
10250,SN-BPB-022,4,01/14/2024,14:13,80,SOC
10251,SN-HCL-038,4,01/14/2024,16:47,85,STME
10252,BV-TEA-027,4,01/14/2024,10:57,20,STME
10253,BR-MKC-003,4,01/14/2024,10:53,120,STME
10254,SN-PBJ-021,5,01/14/2024,12:44,75,STME
10255,BR-LPN-005,1,01/14/2024,15:27,60,SOC
10256,FV-FMJ-009,3,01/14/2024,09:55,100,STME
10257,SN-VPV-037,1,01/14/2024,15:50,40,SOL
10258,BR-PKC-001,5,01/14/2024,10:25,100,STME
10259,BV-BLC-029,3,01/14/2024,11:14,30,SOC
10260,BR-PLN-004,3,01/14/2024,10:55,40,SOC
10261,BV-CFE-028,1,01/14/2024,09:48,25,SOL
10262,FV-MMJ-013,3,01/14/2024,14:25,75,SOC
10263,BR-GRN-007,1,01/14/2024,12:03,60,SOC
10264,SN-CPB-023,5,01/14/2024,13:22,95,STME
10265,FV-MMJ-013,1,01/14/2024,12:59,75,STME
10266,SN-ATK-025,2,01/14/2024,13:46,60,STME
10267,BR-PLN-004,3,01/14/2024,10:42,40,STME
10268,FV-WMJ-011,1,01/14/2024,10:52,65,SOC
10269,BR-LPN-005,1,01/14/2024,12:31,60,SOL
10270,SN-MDS-039,4,01/14/2024,12:47,50,STME
10271,MG-PLM-033,2,01/14/2024,14:13,35,SOL
10272,BV-SSK-018,5,01/14/2024,14:09,65,SOL
10273,BV-BSK-017,2,01/14/2024,15:55,50,SOC
10274,BV-CFE-028,1,01/14/2024,09:53,25,SOL
10275,BR-PKC-001,1,01/14/2024,13:34,100,SOC
10276,SN-SCT-026,3,01/14/2024,15:54,60,SOL
10277,BV-CSK-015,4,01/14/2024,09:17,85,SOL
10278,BV-CFE-028,1,01/14/2024,16:42,25,SOL
10279,BV-SSK-018,4,01/14/2024,15:06,65,STME
10280,MG-CHM-034,4,01/14/2024,09:28,55,SOL
10281,SN-BPB-022,5,01/14/2024,13:46,80,SOC
10282,MG-PLM-033,4,01/14/2024,13:07,35,SOL
10283,BV-SSK-018,2,01/14/2024,16:27,65,SOL
10284,SN-TDM-008,2,01/14/2024,11:54,100,SOC
10285,MG-MOM-036,5,01/14/2024,11:48,55,SOL
10286,BV-BLC-029,1,01/14/2024,16:42,30,SOL
10287,SN-VPV-037,1,01/14/2024,10:45,40,SOL
10288,WR-EGW-032,4,01/14/2024,14:47,100,STME
10289,BV-CFE-028,2,01/14/2024,16:18,25,SOL
10290,BV-CFE-028,3,01/14/2024,13:55,25,SOC
10291,FV-FMJ-009,1,01/14/2024,11:10,100,SOL
10292,BR-MKC-003,3,01/14/2024,10:54,120,STME
10293,BV-CFE-028,4,01/14/2024,09:57,25,STME
10294,SN-VPV-037,1,01/14/2024,10:21,40,SOC
10295,FV-WMJ-011,4,01/14/2024,14:57,65,STME
10296,BR-PLN-004,1,01/14/2024,13:13,40,SOC
10297,FV-FLJ-012,2,01/14/2024,14:54,65,SOL
10298,FV-FLJ-012,3,01/14/2024,09:09,65,STME
10299,MG-MOM-036,1,01/14/2024,09:31,55,SOC
10300,MG-POM-035,1,01/14/2024,15:16,45,SOC
10301,WR-CPW-031,2,01/14/2024,12:45,75,SOC
10302,SN-ATK-025,3,01/14/2024,10:46,60,STME
10303,MG-MOM-036,4,01/14/2024,13:09,55,SOC
10304,SN-ATK-025,1,01/14/2024,11:47,60,SOL
10305,BR-MKC-003,2,01/14/2024,10:50,120,SOL
10306,BR-PLN-004,5,01/14/2024,10:47,40,STME
10307,WR-EGW-032,1,01/14/2024,12:21,100,SOL
10308,FV-PPJ-010,1,01/14/2024,11:11,65,STME
10309,WR-CPW-031,5,01/14/2024,10:10,75,SOL
10310,SN-CPB-023,2,01/14/2024,14:42,95,SOC
10311,MG-MOM-036,3,01/14/2024,14:01,55,SOC
10312,BV-CFE-028,2,01/14/2024,12:08,25,SOL
10313,MG-CHM-034,1,01/14/2024,15:08,55,SOC
10314,WR-EGW-032,2,01/14/2024,10:47,100,STME
10315,FV-MMJ-013,5,01/14/2024,15:44,75,STME
10316,BR-LPN-005,2,01/14/2024,15:42,60,SOC
10317,FV-FLJ-012,4,01/14/2024,10:50,65,STME
10318,MG-CHM-034,1,01/14/2024,10:08,55,STME
10319,BR-PLN-004,4,01/14/2024,09:18,40,STME
10320,BV-BLC-029,4,01/14/2024,09:27,30,STME
10321,SN-PBJ-021,2,01/14/2024,14:23,75,SOC
10322,BR-LPN-005,5,01/14/2024,13:00,60,STME
10323,BV-HCH-016,1,01/14/2024,09:53,50,STME
10324,SN-PBJ-021,1,01/14/2024,14:53,75,STME
10325,WR-EGW-032,3,01/14/2024,13:08,100,STME
10326,BV-HCH-016,1,01/14/2024,14:51,50,STME
10327,BV-CSK-015,3,01/14/2024,09:15,85,STME
10328,BV-HCH-016,3,01/14/2024,13:32,50,STME
10329,BR-PLN-004,2,01/14/2024,09:30,40,SOC
10330,BV-CCF-014,5,01/14/2024,09:24,85,SOL
10331,MG-CHM-034,1,01/14/2024,10:41,55,STME
10332,BR-LPN-005,1,01/14/2024,11:51,60,SOC
10333,MG-PLM-033,4,01/14/2024,15:27,35,SOL
10334,BV-BLC-029,3,01/14/2024,12:26,30,SOC
10335,BV-BSK-017,4,01/14/2024,10:27,50,STME
10336,BV-SSK-018,1,01/14/2024,15:50,65,SOL
10337,BV-BLC-029,3,01/14/2024,13:02,30,SOC
10338,SN-SCT-026,1,01/14/2024,14:51,60,STME
10339,BV-BSK-017,4,01/14/2024,11:02,50,STME
10340,SN-BPB-022,4,01/14/2024,11:54,80,STME
10341,WR-VWP-030,2,01/14/2024,12:35,50,STME
10342,SN-ATK-025,4,01/14/2024,15:12,60,SOC
10343,SN-SCT-026,1,01/14/2024,14:32,60,SOC
10344,BV-MSK-019,2,01/14/2024,11:16,60,SOC
10345,FV-PPJ-010,5,01/14/2024,11:52,65,SOC
10346,SN-ATK-025,5,01/14/2024,09:34,60,STME
10347,SN-SCT-026,5,01/14/2024,15:16,60,SOL
10348,WR-VWP-030,3,01/14/2024,09:36,50,STME
10349,BV-HCH-016,4,01/14/2024,10:58,50,STME
10350,BV-HCH-016,1,01/14/2024,11:25,50,STME
10351,FV-MMJ-013,1,01/14/2024,11:58,75,SOC
10352,BV-BSK-017,5,01/14/2024,12:57,50,STME
10353,SN-BPB-022,3,01/14/2024,09:35,80,SOL
10354,BV-BSK-017,5,01/14/2024,11:14,50,SOL
10355,BR-MKC-003,5,01/14/2024,09:30,120,SOL
10356,MG-CHM-034,5,01/14/2024,15:38,55,SOC
10357,BV-BSK-017,2,01/14/2024,12:49,50,SOC
10358,MG-CHM-034,2,01/14/2024,10:52,55,SOL
10359,SN-BPB-022,3,01/14/2024,09:34,80,STME
10360,SN-ATK-025,2,01/14/2024,13:43,60,SOC
10361,SN-CBT-024,3,01/14/2024,09:15,100,STME
10362,FV-PPJ-010,2,01/14/2024,14:50,65,SOL
10363,FV-MMJ-013,4,01/14/2024,13:46,75,STME
10364,WR-VWP-030,1,01/14/2024,15:22,50,SOC
10365,BR-BTN-006,4,01/14/2024,13:34,60,STME
10366,FV-PPJ-010,1,01/14/2024,09:51,65,SOC
10367,SN-ATK-025,1,01/14/2024,10:40,60,STME
10368,SN-PBJ-021,5,01/14/2024,11:31,75,SOC
10369,SN-TDM-008,4,01/14/2024,16:49,100,SOL
10370,MG-MOM-036,4,01/14/2024,10:05,55,STME
10371,FV-MMJ-013,5,01/14/2024,11:44,75,SOL
10372,MG-MOM-036,5,01/14/2024,11:53,55,SOL
10373,WR-VWP-030,1,01/14/2024,15:26,50,SOL
10374,BV-CSK-015,4,01/14/2024,11:51,85,SOL
10375,WR-VWP-030,4,01/14/2024,11:17,50,SOL
10376,SN-CBT-024,2,01/14/2024,15:11,100,SOC
10377,BV-SSK-018,5,01/14/2024,12:06,65,STME
10378,MG-CHM-034,3,01/14/2024,13:35,55,SOC
10379,SN-SCT-026,2,01/14/2024,10:12,60,SOC
10380,WR-CPW-031,5,01/14/2024,10:47,75,STME
10381,MG-MOM-036,5,01/14/2024,09:04,55,STME
10382,SN-MDS-039,5,01/14/2024,09:27,50,SOL
10383,SN-HCL-038,3,01/14/2024,10:00,85,STME
10384,BR-GRN-007,5,01/14/2024,09:55,60,SOL
10385,WR-VWP-030,2,01/14/2024,13:16,50,STME
10386,SN-BPB-022,3,01/14/2024,11:32,80,SOC
10387,BV-CSK-015,1,01/14/2024,13:28,85,SOC
10388,FV-WMJ-011,2,01/14/2024,15:40,65,SOC
10389,SN-BPB-022,1,01/14/2024,09:52,80,SOL
10390,BR-GRN-007,4,01/14/2024,15:53,60,SOC
10391,FV-FLJ-012,2,01/14/2024,16:42,65,SOL
10392,FV-MMJ-013,1,01/14/2024,15:03,75,SOL
10393,BR-GRN-007,4,01/14/2024,15:47,60,STME
10394,WR-VWP-030,1,01/14/2024,12:51,50,SOL
10395,WR-VWP-030,5,01/14/2024,13:25,50,SOC
10396,SN-VPV-037,1,01/14/2024,11:38,40,STME
10397,SN-ATK-025,3,01/14/2024,09:38,60,SOL
10398,BV-BSK-017,2,01/14/2024,15:29,50,STME
